Item_ID,Item_Name,Description,Primary_Category,Subcategory,Item_Kind,Is_Spendable_or_Consumable,Is_Choice_Item,Is_Random_Reward,Selection_Behavior,Lifecycle,Rarity,Faction,Equipment_Slot,DPS_Relevance,Optimizer_Bucket,Icon_Path,Data_Status,Source_URLs
5094,Tsukuyomi's Heart Goggles,Heart-shaped goggles that make Tsukuyomi look extra adorbs.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Head_5087,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5095,Joey's Stylish Shades,Joey in shades makes for a total summer icon.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Head_5088,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5096,Master Yang's Lion Head,Fierce and commanding.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Head_5089,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5097,Metallia's Tamer Hat,Steals the spotlight on stage.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Head_5090,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5098,Joey's Poker Face,Keeps a magician's secrets well hidden.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Head_5091,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5099,Common's Clown Wig,Makes Common look irresistibly cute.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Head_5092,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5100,Default Clothes,Default Clothes,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Skin_Default,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5101,Trendy Clothes,Outerwear of the trendy,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5102,Thanksgiving Garb,Traditional Thanksgiving wear,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5103,Default Clothes,Default Clothes,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Skin_Default,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5104,Default Clothes,Default Clothes,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Skin_Default,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5105,Catnips X'mas Coat,Catnips loves nothing more than to dress up like a Christmas tree on Christmas.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/6003_Body_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5106,Tsukuyomi X'mas Dress,A cute fluffy dress that's warm and festive.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/6002_Body_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5107,Common X'mas Coat,Coat wrapped with a red scarf for the Christmas spirit!,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5108,Catnips Spring Armor,A fiery jacket for a red-hot new year,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,Armor,No or unknown,ReferenceOnly,AttachmentUI/6003_Body_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5109,Tsukuyomi Spring Armor,Even dashing samurai have to don armor for the new spring,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,Armor,No or unknown,ReferenceOnly,AttachmentUI/6002_Body_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5110,Common Spring Coat,A new year full of verve and passion!,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5111,Catnips Angel Robes,An angelic skirt of love,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/6003_Body_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5112,Tsukuyomi Romantic Dress,Tsukuyomi is only capable of expressing the greatest love,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/6002_Body_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5113,Common Gentleman's Garb,A genteel gentleman with genteel attire,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_5,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5114,Default Clothes,Default Clothes,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Skin_Default,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5115,Worm's Dapper Coat,Who knows what secrets are hidden in Worm's fancy coat?,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/6004_Body_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5116,Common's Explorer Windbreaker,The rewards of overcoming hardships with your friendos!,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_6,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5117,Default Clothes,Default Clothes,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Skin_Default,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5118,Default Clothes,Default Clothes,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Skin_Default,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5119,Default Clothes,Default Clothes,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Skin_Default,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5120,Squidward Pirate Attire,Looks too refined for pirate garb,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5121,SpongeBob Pirate Attire,Old pirate attire from a wardrobe pile that SpongeBob rummaged through,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_8,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5122,Common Anniversary Gown,"The anniversary celebration calls for a vibrant gown, of course!",Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_5122,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5123,Catnips Anniversary Cake,We can only hope that Catnips doesn't get peckish and eat the costume,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_5123,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5124,Tsukuyomi Anniversary Dress,The finest dress to celebrate the grand anniversary,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_5124,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5125,Worm Anniversary Jester's Garb,"Sometimes you've gotta hand it to Worm's fashion style, and where the heck he gets his drip",Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_5125,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5126,King Anniversary Coat,A beautiful red coat that's sharp and stylish,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_5126,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5127,Default Clothes,Default Clothes,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Skin_Default,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5128,Common's Autumn Windbreaker,Be sure to keep warm with the season change.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,Use directly,Owned Asset / Reference,,,,Conditional,Utility,AttachmentUI/Body_5128,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5129,Catnips' Angler Coat,It's Catnips' fave season for fishing!,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_5129,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
5130,King's Countryside Coat,A lightweight and warm coat that keeps the chill away.,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,AttachmentUI/Body_5130,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
