Unlock_ID,Entity_Type,Entity_ID,System_or_Part,Mode,Base_Tech_1,Base_Tech_2,Tech_Category,Track_Type,Stage_Order,Stage,Requirement,Resonance_Threshold,Overload_Level,Effect_Stat,Effect_Value,Effect_Unit,Effect_Text,Applies_When_Deployed,Requires_Evolution,DPS_Relevant,DPS_Priority,Optimizer_Bucket,General_Investment_Rank,Data_Status,Source_URLs
TUN0166,Twinborn Mode,TB01B,Energy Guidance System,Forcefield Mode,Precision Device,Energy Collector,Twinborn,Tech Overload,18,Overload 18,Reach Tech Overload Lv.18 and at least 15000 Twinborn Resonance.,15000,18,Skill Damage,60,%,Skill Damage +60%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,1,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0167,Twinborn Mode,TB01B,Energy Guidance System,Forcefield Mode,Precision Device,Energy Collector,Twinborn,Tech Overload,18,Overload 18,Reach Tech Overload Lv.18 and at least 15000 Twinborn Resonance.,15000,18,Crit Damage,60,%,Crit Damage +60%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,1,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0168,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Fusion Unlock,0,Legend,Merge 1 Legend Antimatter Generator with 1 Legend Hi-Maintainer.,,,Skill Mechanic,,Text,Unlocks Twinborn Drill Shot; it can evolve into Twinborn Frostfire Dualist. Only one mode from this Twinborn pair can be equipped at a time.,Mode must be selected as the equipped Twinborn side.,Base form no; evolved form yes,Yes,Very High,TwinbornUnlock,2,Exact Drive Twinborn fusion rule,https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c; https://docs.google.com/document/d/1BJK2oTB44WENmvroWX__wf5ZUuwZIeAYgCMsorrUU7c
TUN0169,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Rarity,1,Legend,Raise this Twinborn mode to Legend quality.,,,Crit Damage,50,%,Crit Damage +50%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0170,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Rarity,2,Eternal,Raise this Twinborn mode to Eternal quality.,,,Shield Damage,75,%,Shield Damage +75%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0171,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,1,100,Reach 100 Twinborn Resonance Energy.,100,,Shield Damage,15,%,Shield Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0172,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,2,300,Reach 300 Twinborn Resonance Energy.,300,,Damage to Chilled,10,%,Damage to Chilled +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0173,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,3,450,Reach 450 Twinborn Resonance Energy.,450,,Crit Damage,20,%,Crit Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0174,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,4,900,Reach 900 Twinborn Resonance Energy.,900,,Lacerated Damage,30,%,Lacerated Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0175,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,5,1650,Reach 1650 Twinborn Resonance Energy.,1650,,Crit Damage,20,%,Crit Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0176,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,6,2550,Reach 2550 Twinborn Resonance Energy.,2550,,Damage to Chilled,20,%,Damage to Chilled +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0177,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,7,4500,Reach 4500 Twinborn Resonance Energy.,4500,,Shield Damage,20,%,Shield Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0178,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,8,7500,Reach 7500 Twinborn Resonance Energy.,7500,,Lacerated Damage,30,%,Lacerated Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0179,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,9,10500,Reach 10500 Twinborn Resonance Energy.,10500,,Crit Damage,30,%,Crit Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0180,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,9,10500,Reach 10500 Twinborn Resonance Energy.,10500,,Shield Damage,30,%,Shield Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0181,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,10,12000,Reach 12000 Twinborn Resonance Energy.,12000,,Damage to Chilled,10,%,Damage to Chilled +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0182,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Twinborn Resonance,11,13500,Reach 13500 Twinborn Resonance Energy.,13500,,Lacerated Damage,20,%,Lacerated Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0183,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,1,Overload 1,Reach Tech Overload Lv.1 and at least 3000 Twinborn Resonance.,3000,1,Damage to Chilled,10,%,Damage to Chilled +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0184,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,2,Overload 2,Reach Tech Overload Lv.2 and at least 3500 Twinborn Resonance.,3500,2,Crit Damage,15,%,Crit Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0185,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,2,Overload 2,Reach Tech Overload Lv.2 and at least 3500 Twinborn Resonance.,3500,2,Shield Damage,10,%,Shield Damage +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0186,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,3,Overload 3,Reach Tech Overload Lv.3 and at least 4000 Twinborn Resonance.,4000,3,Damage to Chilled,15,%,Damage to Chilled +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0187,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,4,Overload 4,Reach Tech Overload Lv.4 and at least 4500 Twinborn Resonance.,4500,4,Crit Damage,15,%,Crit Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0188,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,5,Overload 5,Reach Tech Overload Lv.5 and at least 5000 Twinborn Resonance.,5000,5,Crit Damage,15,%,Crit Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0189,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,5,Overload 5,Reach Tech Overload Lv.5 and at least 5000 Twinborn Resonance.,5000,5,Shield Damage,15,%,Shield Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0190,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,6,Overload 6,Reach Tech Overload Lv.6 and at least 5500 Twinborn Resonance.,5500,6,Damage to Chilled,15,%,Damage to Chilled +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0191,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,7,Overload 7,Reach Tech Overload Lv.7 and at least 6000 Twinborn Resonance.,6000,7,Crit Damage,15,%,Crit Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0192,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,8,Overload 8,Reach Tech Overload Lv.8 and at least 7000 Twinborn Resonance.,7000,8,Crit Damage,30,%,Crit Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0193,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,8,Overload 8,Reach Tech Overload Lv.8 and at least 7000 Twinborn Resonance.,7000,8,Shield Damage,20,%,Shield Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0194,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,9,Overload 9,Reach Tech Overload Lv.9 and at least 8000 Twinborn Resonance.,8000,9,Lacerated Damage,5,%,Lacerated Damage +5%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0195,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,10,Overload 10,Reach Tech Overload Lv.10 and at least 9000 Twinborn Resonance.,9000,10,Damage to Chilled,20,%,Damage to Chilled +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0196,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,11,Overload 11,Reach Tech Overload Lv.11 and at least 10000 Twinborn Resonance.,10000,11,Crit Damage,30,%,Crit Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0197,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,11,Overload 11,Reach Tech Overload Lv.11 and at least 10000 Twinborn Resonance.,10000,11,Shield Damage,25,%,Shield Damage +25%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0198,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,12,Overload 12,Reach Tech Overload Lv.12 and at least 11000 Twinborn Resonance.,11000,12,Lacerated Damage,10,%,Lacerated Damage +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0199,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,13,Overload 13,Reach Tech Overload Lv.13 and at least 12000 Twinborn Resonance.,12000,13,Damage to Chilled,25,%,Damage to Chilled +25%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0200,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,14,Overload 14,Reach Tech Overload Lv.14 and at least 13000 Twinborn Resonance.,13000,14,Crit Damage,30,%,Crit Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0201,Twinborn Mode,TB02A,Antimatter Maintainer,Drill Shot Mode,Antimatter Generator,Hi-Maintainer,Twinborn,Tech Overload,14,Overload 14,Reach Tech Overload Lv.14 and at least 13000 Twinborn Resonance.,13000,14,Shield Damage,35,%,Shield Damage +35%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,2,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
