Item_ID,Item_Name,Description,Primary_Category,Subcategory,Item_Kind,Is_Spendable_or_Consumable,Is_Choice_Item,Is_Random_Reward,Selection_Behavior,Lifecycle,Rarity,Faction,Equipment_Slot,DPS_Relevance,Optimizer_Bucket,Icon_Path,Data_Status,Source_URLs
6121,Taloxa Shard,Used to unlock and upgrade Survivor Taloxa,Survivors,Survivor,Character,Yes,No,No,Consumed by upgrade/system,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,PlayerIconUI/Frag_20,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
6122,SP Survivor Omnishard,Used to increase SP Survivor Stars,Survivors,Survivor,Character,Yes,No,No,Consumed by upgrade/system,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,PlayerIconUI/Frag_21,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
6123,Venato Shard,Used to unlock and upgrade Survivor Venato,Survivors,Survivor,Character,Yes,No,No,Consumed by upgrade/system,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,PlayerIconUI/Frag_22,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
6198,Survivor Starter Squad Choice Shard,Choose 1 Survivor Shard from: Common/Tsukuyomi/Catnips/Worm/King,Survivors,Survivor,Character,Yes,Yes,No,Player chooses one option,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,PlayerIconUI/Frag_S,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
6199,Survivor Shard Choice,Choose 1 Survivor Shard,Survivors,Survivor,Character,Yes,Yes,No,Player chooses one option,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,PlayerIconUI/Frag_S,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
6200,Underwater Jewel Choice,Choose 1 Underwater Jewel,Survivors,Survivor,Character,Yes,Yes,No,Player chooses one option,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,PlayerIconUI/Frag_G,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
6202,Survivor Awakening Core,Used to perform Survivor Awakening,Survivors,Survivor,Character,Yes,No,No,Consumed by upgrade/system,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,PlayerIconUI/WakeCore,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7999,Collector's Heart,"Core energy that each collectible possesses. Obtained from salvaging surplus collectible shards, and can be used to exchange for collectibles.",Collectibles,Collectible Shard Container,Random Container,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,,No or unknown,ReferenceOnly,CollectionPiece/shoucangpinzhixin,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
8000,Advanced Collector's Heart,Used to evolve custom collection set. Obtained from Legend Collection Choice Packs,Choice Consumables,Selector / Choice Item,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,CollectionPiece/shoucangpinhuangxin,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20001,Weapon Design,Used to level up weapons,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Weapon,No or unknown,ReferenceOnly,ItemCommon/scroll_20001,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20002,Clothing Design,Used to level up clothing,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Armor,No or unknown,ReferenceOnly,ItemCommon/scroll_20002,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20003,Necklace Design,Used to level up necklaces,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Necklace,No or unknown,ReferenceOnly,ItemCommon/scroll_20003,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20004,Belt Design,Used to level up belts,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Belt,No or unknown,ReferenceOnly,ItemCommon/scroll_20004,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20005,Gloves Design,Used to level up gloves,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Gloves,No or unknown,ReferenceOnly,ItemCommon/scroll_20005,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20006,Shoes Design,Used to level up shoes,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Boots,No or unknown,ReferenceOnly,ItemCommon/scroll_20006,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30011,Normal Weapon Chest,Get 1 random Normal weapon,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30012,Good Weapon Chest,Get 1 random Good weapon,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30013,Better Weapon Chest,Get 1 random Better weapon,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30014,Excellent Weapon Chest,Get 1 random Excellent weapon (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30015,Epic Weapon Chest,Get 1 random Epic weapon (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30016,Legend Weapon Chest,Get 1 random Legend weapon (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,S Grade / Mixed,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30021,Normal Clothing Chest,Get 1 random Normal clothing,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30022,Good Clothing Chest,Get 1 random Good clothing,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30023,Better Clothing Chest,Get 1 random Better clothing,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30024,Excellent Clothing Chest,Get 1 random Excellent clothing (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30025,Epic Clothing Chest,Get 1 random Epic clothing (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30026,Legend Clothing Chest,Get 1 random Legend clothing (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,S Grade / Mixed,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30031,Normal Necklace Chest,Get 1 random Normal necklace,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30032,Good Necklace Chest,Get 1 random Good necklace,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30033,Better Necklace Chest,Get 1 random Better necklace,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30034,Excellent Necklace Chest,Get 1 random Excellent necklace (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30035,Epic Necklace Chest,Get 1 random Epic necklace (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
