Choice_Item_ID,Choice_Item_Name,Choice_Scope,Option_Order,Option_Name,Option_Category,Option_Status,Rarity_Awarded,Notes,Source_URLs
32245,Legend Collectible Choice Pack,Collectible,1,Eligible collectible of the displayed rarity,Collectible,Dynamic edition/event pool,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32263,Excellent Collectible Choice Pack,Collectible,1,Eligible collectible of the displayed rarity,Collectible,Dynamic edition/event pool,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32264,Epic Collectible Choice Pack,Collectible,1,Eligible collectible of the displayed rarity,Collectible,Dynamic edition/event pool,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32265,Legend Collectible Choice Pack,Collectible,1,Eligible collectible of the displayed rarity,Collectible,Dynamic edition/event pool,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32301,Choice Better pet toy,Pet Toy,1,Eligible pet toy of the displayed rarity,Pet Toy,Dynamic pool,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32302,Choice Excellent pet toy,Pet Toy,1,Eligible pet toy of the displayed rarity,Pet Toy,Dynamic pool,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32303,Choice Epic pet toy,Pet Toy,1,Eligible pet toy of the displayed rarity,Pet Toy,Dynamic pool,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33102,Good Pet Choice Pack,Normal Pet,1,Croaky,Normal Pet,Exact,Good,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33102,Good Pet Choice Pack,Normal Pet,2,Neemo,Normal Pet,Exact,Good,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33102,Good Pet Choice Pack,Normal Pet,3,Rex,Normal Pet,Exact,Good,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33102,Good Pet Choice Pack,Normal Pet,4,Shelly,Normal Pet,Exact,Good,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33102,Good Pet Choice Pack,Normal Pet,5,Murica,Normal Pet,Exact,Good,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33102,Good Pet Choice Pack,Normal Pet,6,Cheshire,Normal Pet,Exact,Good,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33102,Good Pet Choice Pack,Normal Pet,7,Crabobble,Normal Pet,Exact,Good,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33102,Good Pet Choice Pack,Normal Pet,8,DD-6,Normal Pet,Exact,Good,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33103,Better Pet Choice Pack,Normal Pet,1,Croaky,Normal Pet,Exact,Better,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33103,Better Pet Choice Pack,Normal Pet,2,Neemo,Normal Pet,Exact,Better,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33103,Better Pet Choice Pack,Normal Pet,3,Rex,Normal Pet,Exact,Better,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33103,Better Pet Choice Pack,Normal Pet,4,Shelly,Normal Pet,Exact,Better,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33103,Better Pet Choice Pack,Normal Pet,5,Murica,Normal Pet,Exact,Better,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33103,Better Pet Choice Pack,Normal Pet,6,Cheshire,Normal Pet,Exact,Better,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33103,Better Pet Choice Pack,Normal Pet,7,Crabobble,Normal Pet,Exact,Better,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33103,Better Pet Choice Pack,Normal Pet,8,DD-6,Normal Pet,Exact,Better,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33104,Excellent Pet Choice Pack,Normal Pet,1,Croaky,Normal Pet,Exact,Excellent,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33104,Excellent Pet Choice Pack,Normal Pet,2,Neemo,Normal Pet,Exact,Excellent,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33104,Excellent Pet Choice Pack,Normal Pet,3,Rex,Normal Pet,Exact,Excellent,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33104,Excellent Pet Choice Pack,Normal Pet,4,Shelly,Normal Pet,Exact,Excellent,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33104,Excellent Pet Choice Pack,Normal Pet,5,Murica,Normal Pet,Exact,Excellent,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33104,Excellent Pet Choice Pack,Normal Pet,6,Cheshire,Normal Pet,Exact,Excellent,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33104,Excellent Pet Choice Pack,Normal Pet,7,Crabobble,Normal Pet,Exact,Excellent,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33104,Excellent Pet Choice Pack,Normal Pet,8,DD-6,Normal Pet,Exact,Excellent,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33105,Epic Pet Choice Pack,Normal Pet,1,Croaky,Normal Pet,Exact,Epic,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33105,Epic Pet Choice Pack,Normal Pet,2,Neemo,Normal Pet,Exact,Epic,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33105,Epic Pet Choice Pack,Normal Pet,3,Rex,Normal Pet,Exact,Epic,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33105,Epic Pet Choice Pack,Normal Pet,4,Shelly,Normal Pet,Exact,Epic,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33105,Epic Pet Choice Pack,Normal Pet,5,Murica,Normal Pet,Exact,Epic,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33105,Epic Pet Choice Pack,Normal Pet,6,Cheshire,Normal Pet,Exact,Epic,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33105,Epic Pet Choice Pack,Normal Pet,7,Crabobble,Normal Pet,Exact,Epic,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33105,Epic Pet Choice Pack,Normal Pet,8,DD-6,Normal Pet,Exact,Epic,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33106,Legend Pet Choice Pack,Normal Pet,1,Croaky,Normal Pet,Exact,Legend,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33106,Legend Pet Choice Pack,Normal Pet,2,Neemo,Normal Pet,Exact,Legend,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33106,Legend Pet Choice Pack,Normal Pet,3,Rex,Normal Pet,Exact,Legend,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33106,Legend Pet Choice Pack,Normal Pet,4,Shelly,Normal Pet,Exact,Legend,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33106,Legend Pet Choice Pack,Normal Pet,5,Murica,Normal Pet,Exact,Legend,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33106,Legend Pet Choice Pack,Normal Pet,6,Cheshire,Normal Pet,Exact,Legend,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33106,Legend Pet Choice Pack,Normal Pet,7,Crabobble,Normal Pet,Exact,Legend,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33106,Legend Pet Choice Pack,Normal Pet,8,DD-6,Normal Pet,Exact,Legend,Generic standard-pet pool; limited collaboration pets are excluded.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33107,Xeno Pet Choice Pack,Xeno Pet,1,Capy,Xeno Pet,Dynamic current pool,Xeno,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4; https://www.facebook.com/SurvivorHabby/posts/-xeno-pet-system-is-online-unlock-otherworldly-power-with-capybara-gos-cuddly-cr/754279677301736/; https://apps.apple.com/us/app/survivor-io/id1528941310"
33107,Xeno Pet Choice Pack,Xeno Pet,2,Clucker,Xeno Pet,Dynamic current pool,Xeno,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4; https://www.facebook.com/SurvivorHabby/posts/-xeno-pet-system-is-online-unlock-otherworldly-power-with-capybara-gos-cuddly-cr/754279677301736/; https://apps.apple.com/us/app/survivor-io/id1528941310"
33107,Xeno Pet Choice Pack,Xeno Pet,3,Puffo,Xeno Pet,Dynamic current pool,Xeno,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4; https://www.facebook.com/SurvivorHabby/posts/-xeno-pet-system-is-online-unlock-otherworldly-power-with-capybara-gos-cuddly-cr/754279677301736/; https://apps.apple.com/us/app/survivor-io/id1528941310"
33107,Xeno Pet Choice Pack,Xeno Pet,4,King Blizzblast,Xeno Pet,Dynamic current pool,Xeno,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4; https://www.facebook.com/SurvivorHabby/posts/-xeno-pet-system-is-online-unlock-otherworldly-power-with-capybara-gos-cuddly-cr/754279677301736/; https://apps.apple.com/us/app/survivor-io/id1528941310"
33107,Xeno Pet Choice Pack,Xeno Pet,5,Nutjob,Xeno Pet,Dynamic current pool,Xeno,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4; https://www.facebook.com/SurvivorHabby/posts/-xeno-pet-system-is-online-unlock-otherworldly-power-with-capybara-gos-cuddly-cr/754279677301736/; https://apps.apple.com/us/app/survivor-io/id1528941310"
33107,Xeno Pet Choice Pack,Xeno Pet,6,Gourmeow,Xeno Pet,Dynamic current pool,Xeno,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4; https://www.facebook.com/SurvivorHabby/posts/-xeno-pet-system-is-online-unlock-otherworldly-power-with-capybara-gos-cuddly-cr/754279677301736/; https://apps.apple.com/us/app/survivor-io/id1528941310"
33107,Xeno Pet Choice Pack,Xeno Pet,7,Umbral Soul (client-added in v5.0.1; availability may be gated),Xeno Pet,Dynamic current pool,Xeno,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4; https://www.facebook.com/SurvivorHabby/posts/-xeno-pet-system-is-online-unlock-otherworldly-power-with-capybara-gos-cuddly-cr/754279677301736/; https://apps.apple.com/us/app/survivor-io/id1528941310"
39999,Random Equipment,Equipment,1,Unlocked reward shown by the item,Equipment,Unknown / dynamic,Normal,The local item dictionary does not contain the underlying reward table.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
SUPPLEMENT-2026-08-05-MOUNT-SELECTOR,Legend Mount Shard Choice Chest,Mount Shards,1,Eligible Legend mount shard,Mount Shards,Upcoming dynamic pool,Legend,,https://garrytools.com/timeline
